CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,target_class
663,France,Male,43,4,87624.03,2,1,0,149401.33,0,0
558,France,Female,45,1,153697.53,2,0,0,89891.4,1,0
714,France,Female,25,4,0,2,0,0,82500.84,0,0
704,France,Male,39,5,0,1,1,0,6416.92,0,0
805,Germany,Female,45,9,116585.97,1,1,0,189428.75,1,0
659,Germany,Male,34,9,134464.58,2,1,0,178833.34,0,0
738,Germany,Male,62,10,83008.31,1,1,1,42766.03,0,0
635,Spain,Male,35,2,113635.16,1,1,0,90883.12,0,0
530,Spain,Female,36,7,0,2,1,0,80619.09,0,0
661,Germany,Male,41,5,122552.48,2,0,1,120646.4,0,0
531,Spain,Male,31,2,118899.45,2,0,0,41409.36,0,0
694,France,Female,29,5,99713.87,1,0,0,112317.89,0,0
731,France,Female,36,6,0,1,0,0,152128.36,0,0
556,France,Female,36,2,134208.22,1,0,1,177670.57,0,0
647,Germany,Female,41,1,85906.65,3,1,0,189159.97,0,0
850,Germany,Male,32,3,137714.25,1,0,1,159403.68,0,0
573,Spain,Male,33,1,160777.9,1,1,1,149536.15,0,0
591,France,Male,45,5,0,2,1,1,155492.87,0,0
723,France,Male,21,4,0,2,0,0,24847.02,0,0
617,France,Male,25,1,102585.88,2,1,1,115387.4,0,0
704,Germany,Female,39,10,102556.18,2,1,0,171971.25,1,0
457,Germany,Male,42,4,126772.57,1,0,1,126106.4,0,0
787,Germany,Female,38,3,158373.23,1,1,1,28228.35,0,0
651,France,Female,34,9,0,2,1,0,138113.71,0,0
612,Germany,Male,42,5,141927.1,1,1,1,43018.98,0,0
828,Spain,Male,47,1,109876.82,2,1,0,83611.45,1,0
724,France,Female,34,2,0,2,1,1,118863.38,0,0
648,Germany,Male,44,9,111369.79,2,1,1,91947.74,0,0
569,Spain,Male,35,3,116969.35,1,0,0,94488.82,0,0
765,Germany,Female,34,8,136729.51,2,0,0,47058.21,0,0
577,Germany,Female,44,1,152086.15,1,0,1,44719.5,1,0
603,Spain,Male,46,2,0,2,1,0,174478.54,0,0
568,Spain,Male,28,1,127289.28,1,0,0,45611.51,0,0
748,Germany,Male,45,2,119852.01,1,0,0,73853.94,1,0
573,Spain,Male,38,4,0,2,1,1,196517.43,0,0
771,Spain,Female,41,5,0,2,0,1,92914.67,0,0
763,France,Male,35,9,0,1,1,1,31372.91,0,0
410,France,Female,35,7,117183.74,1,1,1,109733.73,0,0
728,France,Male,33,8,129907.63,1,0,1,36083.96,0,0
655,Spain,Female,78,2,0,2,0,1,188435.38,0,0
580,Germany,Female,36,6,145387.32,2,1,1,169963.2,1,0
712,France,Male,35,7,124616.23,1,1,1,69320.97,0,0
680,France,Male,31,9,0,2,1,0,36145.53,0,0
383,Spain,Female,48,8,95808.19,1,0,0,137702.01,1,0
721,France,Male,35,10,0,2,1,0,71594.26,0,0
620,France,Female,42,1,0,2,0,1,65565.92,0,0
774,Spain,Female,36,8,117152.3,1,0,0,101828.39,0,0
563,France,Male,35,3,106250.72,1,0,0,39546.32,0,0
850,Germany,Female,27,8,111837.78,2,1,1,110805.79,0,0
681,France,Male,47,9,97023.21,1,1,1,2168.13,0,0
631,France,Female,31,8,137687.72,1,1,0,190067.12,0,0
614,Spain,Female,40,3,113348.5,1,1,1,77789.01,0,0
704,Spain,Male,24,10,122109.78,1,1,1,127654.37,0,0
786,France,Male,32,2,120452.4,2,0,0,79602.86,0,0
534,France,Female,53,7,0,2,1,1,80619.17,0,0
590,Spain,Male,34,0,65812.35,2,0,1,160346.3,0,0
583,Spain,Female,40,3,54428.37,1,1,0,109638.78,1,0
656,France,Female,75,3,0,2,1,1,1276.87,0,0
597,France,Male,33,9,0,2,1,0,49374.82,0,0
588,Germany,Female,48,1,143279.58,2,1,0,31580.8,1,0
667,Germany,Male,32,0,103846.65,1,1,0,20560.69,0,0
627,France,Male,37,2,125190.86,1,0,1,84584.69,0,0
708,France,Female,33,8,0,2,0,1,15246.83,0,0
641,France,Male,65,6,38340.02,1,1,0,32607.77,1,0
527,Germany,Female,28,2,123802.98,2,1,1,155846.69,0,0
592,France,Male,37,3,96651.03,1,1,1,3232.82,0,0
465,France,Male,33,8,0,2,1,0,177668.55,0,0
628,France,Male,39,6,0,2,0,0,134441.6,0,0
678,France,Male,43,1,133237.21,1,1,0,111032.79,1,0
570,France,Female,61,6,142105.35,1,1,1,45214.04,0,0
815,France,Male,37,1,166115.42,1,1,0,67208.3,0,0
817,France,Female,37,6,81070.34,2,1,0,80985.88,0,0
717,France,Male,35,4,0,1,1,1,167573.06,0,0
641,France,Female,53,0,123835.52,2,0,1,160110.65,0,0
624,France,Male,51,10,123401.43,2,1,1,127825.25,0,0
579,Germany,Male,49,4,169377.31,1,1,1,123535.05,0,0
698,France,Male,38,2,130015.24,1,1,1,41595.3,0,0
645,France,Male,32,4,0,2,0,1,97628.08,0,0
691,France,Male,34,8,133936.04,2,1,0,91359.79,0,0
638,France,Male,34,6,114543.27,1,1,1,97755.29,0,0
705,France,Female,31,3,119794.67,1,0,0,182528.44,0,0
720,France,Male,33,9,0,2,1,1,142956.48,0,0
553,Spain,Male,44,4,0,1,1,0,10789.3,0,0
658,France,Female,29,8,0,2,0,1,130461.09,0,0
648,Germany,Female,32,8,157138.99,3,1,0,190994.48,1,0
636,Spain,Male,45,3,0,2,1,1,159463.8,0,0
527,Germany,Female,41,10,136733.24,1,1,1,57589.29,0,0
717,Germany,Female,28,9,82498.14,2,0,0,40437.67,0,0
614,Spain,Male,39,3,151914.93,1,0,0,56459.45,0,0
737,France,Male,43,0,80090.93,1,1,0,39920,1,0
587,Spain,Male,51,3,83739.32,1,0,1,148798.45,0,0
682,France,Female,35,2,181166.44,1,1,1,63737.19,1,0
710,France,Male,38,3,130588.82,1,1,1,154997.64,0,0
507,France,Male,42,6,0,2,1,0,34777.23,0,0
609,Germany,Male,33,6,94126.67,1,0,0,93718.16,0,0
786,France,Male,32,9,0,2,1,0,133112.41,0,0
688,France,Male,38,7,148045.68,1,1,0,175479.92,1,0
710,France,Male,38,2,0,2,1,0,96.27,0,0
779,Spain,Male,33,3,0,2,1,0,30804.68,0,0
733,France,Female,44,6,168165.84,1,0,1,197193.49,0,0
583,Germany,Female,26,10,72835.56,2,1,0,96792.15,0,0
627,France,Male,41,3,0,2,1,0,132719.8,0,0
666,Germany,Male,31,3,123212.08,2,1,1,112157.31,0,0
620,Spain,Male,38,0,0,2,1,1,38015.34,0,0
614,Spain,Female,39,6,0,2,1,1,164018.98,0,0
606,France,Male,40,6,119501.88,2,1,0,46774.94,0,0
700,Germany,Female,39,5,144550.83,2,1,1,189664.43,0,0
677,Germany,Male,34,3,126729.41,1,1,1,26106.39,1,0
850,Germany,Male,36,5,119984.07,1,1,0,191535.11,1,0
564,France,Male,35,4,0,1,1,0,158937.55,0,0
771,Spain,Female,56,2,0,1,1,1,25222.6,1,0
620,Spain,Male,42,9,121490.05,1,1,1,29296.74,0,0
610,Spain,Male,46,5,91897.8,1,1,0,54394.28,0,0
609,Spain,Male,39,2,139443.75,2,1,0,9234.06,0,0
683,Germany,Male,35,5,144961.97,1,0,1,26796.73,0,0
633,Germany,Male,42,3,126041.02,1,0,1,11796.89,0,0
676,Germany,Male,28,1,69459.05,2,1,1,128461.29,0,0
693,France,Male,38,7,198338.77,2,1,1,14278.18,0,0
709,France,Male,36,0,0,2,1,0,46811.77,0,0
569,Germany,Male,35,2,109196.66,3,1,0,109393.19,1,0
684,Spain,Female,38,3,134168.5,3,1,0,3966.5,1,0
565,France,Male,34,6,0,1,1,1,63173.64,0,0
681,France,Male,29,8,0,1,1,0,66367.33,0,0
503,Spain,Female,36,9,0,2,1,1,16274.67,0,0
656,France,Male,40,2,0,2,1,1,180553.48,0,0
566,Germany,Male,65,4,120100.41,1,1,0,107563.16,1,0
592,France,Female,62,5,0,1,1,1,100941.57,0,0
687,Spain,Female,50,5,0,2,1,0,110230.4,0,0
686,Spain,Male,22,8,0,2,0,0,142331.85,0,0
616,Spain,Male,30,2,0,2,1,0,199099.51,0,0
494,Spain,Male,67,5,0,2,1,1,85890.16,0,0
534,France,Male,38,3,0,1,0,0,143938.27,0,0
695,Spain,Female,31,8,0,2,0,1,131644.41,0,0
579,Spain,Female,31,9,0,2,1,0,112395.98,0,0
432,Germany,Male,38,2,135559.8,2,1,1,71856.3,0,0
816,Germany,Female,25,2,150355.35,2,1,1,35770.84,0,0
730,France,Female,37,1,0,2,1,1,124364.63,0,0
593,France,Female,35,6,133489.12,2,1,1,78101.29,0,0
715,Germany,Female,37,9,105489.31,1,0,0,143096.49,1,0
775,Germany,Male,25,10,60205.2,2,1,0,14073.11,0,0
539,France,Male,38,5,0,2,1,0,47388.41,0,0
576,Spain,Male,19,6,0,2,0,0,72306.07,0,0
617,Spain,Male,50,7,0,1,1,0,184839.7,1,0
688,France,Male,40,6,0,1,1,1,47886.44,0,0
608,France,Male,33,4,0,1,0,1,130474.03,0,0
597,Spain,Male,35,9,0,3,0,1,73181.39,1,0
670,France,Female,42,6,112333.63,1,1,1,65706.86,0,0
616,Germany,Female,57,7,116936.81,1,1,1,104379.36,0,0
579,Germany,Female,50,5,117721.02,1,0,1,192146.63,1,0
786,France,Male,37,7,165896.22,2,1,1,66977.68,0,0
704,Spain,Female,44,9,153656.85,1,1,0,158742.81,0,0
796,France,Female,50,1,94164,1,1,1,189414.74,0,0
598,Spain,Male,39,1,0,2,1,0,159130.32,0,0
602,France,Male,49,0,191808.73,1,0,0,97640.2,0,0
619,France,Male,58,5,152199.33,1,1,1,86022.09,0,0
492,Germany,Female,52,8,125396.24,1,1,0,10014.72,1,0
641,Germany,Male,41,7,104405.54,3,1,0,17384.21,0,0
518,France,Female,27,1,133801.49,1,1,1,143315.57,0,0
623,Spain,Female,40,4,0,3,1,0,31669.18,0,0
733,France,Female,28,5,0,2,0,0,12761.16,0,0
625,Germany,Male,42,6,100047.33,1,1,0,93429.95,0,0
759,France,Female,31,1,109848.6,1,1,1,42012.55,0,0
604,France,Female,32,7,127849.38,1,1,0,15798.7,0,0
512,Spain,Female,46,3,0,2,1,1,56408.14,0,0
520,France,Female,29,8,95947.76,1,1,0,4696.44,0,0
805,Spain,Male,26,2,0,2,1,1,25042.1,0,0
626,France,Male,43,4,137638.69,1,1,0,130442.08,1,0
656,France,Male,38,10,0,1,1,1,136521.82,0,0
785,Spain,Male,41,7,0,2,1,1,199108.88,0,0
553,France,Male,31,6,0,2,0,0,124596.63,0,0
569,France,Female,44,4,0,2,0,0,134394.78,0,0
670,France,Male,38,10,89416.99,1,0,0,144275.39,0,0
586,Spain,Male,42,6,0,2,1,1,123410.23,0,0
617,Spain,Female,45,1,0,1,1,0,143298.06,0,0
508,France,Female,60,7,143262.04,1,1,1,129562.74,0,0
624,Spain,Female,35,7,119656.45,2,1,1,4595.05,0,0
654,France,Male,29,4,132954.64,1,1,1,146715.07,0,0
681,Germany,Female,44,3,105206.7,2,1,1,163558.36,0,0
578,Spain,Male,28,4,0,2,0,0,6947.09,0,0
621,Spain,Female,37,9,83061.26,2,1,0,9170.54,0,0
632,France,Male,40,5,147650.68,1,1,1,199674.83,0,0
644,France,Male,44,5,73348.56,1,1,0,157166.79,1,0
821,France,Male,28,2,0,2,1,0,46072.52,0,0
754,France,Female,38,2,0,2,0,0,3524.69,0,0
568,Spain,Female,27,1,116320.68,1,0,1,45563.94,0,0
584,France,Male,33,3,0,2,0,1,59103.13,0,0
549,France,Female,29,8,0,2,1,1,189558.44,0,0
729,France,Female,38,7,0,2,0,0,45779.9,0,0
523,France,Male,61,8,66250.71,1,1,1,21859.06,0,0
477,Germany,Female,24,2,95675.62,2,0,0,162699.7,1,0
675,Germany,Male,42,2,92616.64,2,1,0,8567.18,0,0
782,Spain,Female,41,4,0,1,1,0,132943.88,0,0
616,Spain,Female,36,6,0,1,1,1,12916.32,1,0
738,Spain,Female,37,8,100565.94,1,1,1,128799.86,0,0
717,Spain,Female,42,5,190305.78,1,1,0,99347.8,1,0
526,Germany,Female,35,9,118536.4,1,1,0,40980.87,1,0
660,France,Male,19,5,127649.64,1,1,1,40368.65,0,0
525,France,Male,35,7,165358.77,1,0,1,94738.54,0,0
629,Spain,Male,29,6,0,2,1,1,88842.8,0,0
616,Germany,Female,36,10,78249.53,1,1,0,136934.91,0,0
521,Germany,Female,61,0,125193.96,1,1,1,109356.53,0,0
691,France,Female,29,9,0,2,0,0,199635.93,0,0
687,Germany,Female,41,2,154007.21,1,1,0,158408.23,0,0
677,Spain,Female,43,3,133214.88,2,1,1,95936.84,0,0
695,Spain,Male,63,1,146202.93,1,1,1,126688.83,1,0
663,France,Female,27,9,0,2,1,0,150850.29,0,0
496,France,Male,30,0,90963.49,1,0,1,27802,0,0
747,Spain,Male,41,9,0,1,1,0,32430.94,1,0
546,France,Female,52,2,0,1,1,0,137332.37,1,0
706,Spain,Male,68,4,114386.85,1,1,1,28601.68,0,0
472,France,Female,26,5,0,2,1,0,108411.66,0,0
703,France,Female,40,7,0,2,0,1,122518.5,0,0
850,France,Female,38,2,0,2,1,0,9015.07,0,0
667,Spain,Male,71,4,137260.78,1,0,1,94433.08,1,0
559,France,Male,33,9,111060.05,2,1,0,110371.84,0,0
636,Spain,Male,60,7,124447.73,1,1,1,141364.62,1,0
672,France,Female,34,8,0,2,1,1,16245.25,0,0
667,France,Male,42,7,0,1,0,1,108348.94,1,0
648,Germany,Male,33,7,135310.41,2,0,1,171668.2,0,0
497,France,Male,32,8,0,2,1,0,67364.42,0,0
743,France,Female,73,6,0,2,0,1,107867.38,0,0
619,France,Male,29,5,0,2,1,0,194310.1,0,0
639,Spain,Male,34,5,139393.19,2,0,0,33950.08,0,0
540,Spain,Male,28,8,0,2,0,0,197588.32,0,0
766,France,Female,26,3,104258.8,1,1,1,428.23,0,0
749,France,Female,26,6,0,2,0,1,34948.77,0,0
655,Germany,Male,32,9,113447.01,1,1,0,82084.3,0,0
630,France,Male,33,9,0,2,1,0,64804.59,0,0
778,Germany,Female,33,4,111063.73,2,1,0,83556.65,0,0
757,Germany,Female,30,6,161378.02,1,0,0,71926.28,1,0
529,Spain,Female,39,2,82766.43,1,1,1,122925.44,0,0
620,Spain,Male,29,9,0,2,1,0,13133.88,0,0
615,France,Female,61,1,104267.7,1,1,0,62845.64,1,0
735,France,Female,25,3,91718.8,1,0,0,28411.23,0,0
705,Spain,Female,47,3,63488.7,1,0,1,28640.92,1,0
644,Spain,Female,46,6,12459.19,1,0,0,156787.34,1,0
505,Germany,Female,37,6,159863.9,2,0,1,125307.87,0,0
471,Germany,Male,23,6,104592.55,2,1,0,131736.23,0,0
722,Spain,Female,50,4,132088.59,1,1,1,128262.14,0,0
577,Spain,Female,39,4,0,2,1,0,91366.42,0,0
744,Spain,Male,44,5,120654.68,1,1,0,82290.81,0,0
573,France,Female,30,6,0,2,1,0,66190.21,0,0
653,France,Female,32,4,83772.95,1,0,1,23920.65,0,0
660,France,Female,31,6,172325.67,1,0,1,45438.38,0,0
787,France,Male,46,7,117685.31,2,1,1,93360.35,0,0
617,France,Male,41,7,0,2,0,1,14496.67,0,0
567,France,Male,39,5,0,2,0,0,168521.72,0,0
682,Spain,Female,64,9,0,2,1,1,103318.44,0,0
684,France,Male,35,6,135871.5,1,1,1,87219.41,0,0
447,France,Male,41,3,0,4,1,1,197490.39,1,0
625,Germany,Female,49,4,128504.76,1,1,0,126812.63,1,0
585,France,Male,36,7,0,2,1,0,94283.09,0,0
516,France,Female,42,8,56228.25,1,1,0,46857.52,0,0
732,Germany,Female,45,6,98792.4,1,1,0,81491.7,1,0
628,Germany,Male,40,5,181768.32,2,1,1,129107.97,0,0
682,Spain,Female,48,9,101198.01,1,1,1,49732.9,0,0
746,France,Male,25,9,0,2,0,1,88728.47,0,0
655,France,Female,60,3,0,2,1,1,86981.45,0,0
644,France,Female,39,9,0,1,1,0,3740.93,0,0
778,France,Male,34,5,139064.06,2,0,0,67949.32,0,0
617,France,Female,35,2,104508.1,1,1,1,147636.46,0,0
660,Germany,Male,35,9,113948.58,1,1,0,188891.96,1,0
537,France,Male,47,10,0,2,0,1,25482.62,0,0
554,France,Female,39,10,0,2,1,1,18391.93,0,0
806,France,Male,31,9,0,2,0,1,140168.36,0,0
611,Germany,Male,37,1,117524.72,2,0,1,161064.29,0,0
665,France,Female,37,5,160389.82,1,0,1,183542.08,0,0
648,France,Female,37,7,0,2,1,0,194238.92,0,0
692,France,Male,27,1,125547.53,1,0,0,7900.46,0,0
507,Spain,Male,46,6,92783.68,1,1,1,51424.29,0,0
696,Germany,Male,49,5,97036.22,2,1,0,152450.84,1,0
681,France,Male,34,3,0,2,0,0,55816.2,0,0
687,France,Female,26,6,0,2,1,1,32909.13,0,0
641,Spain,Male,40,5,102145.13,1,1,1,100637.07,0,0
507,France,Female,33,1,113452.66,1,0,0,142911.99,0,0
688,Spain,Female,46,8,155681.72,1,1,0,26287.21,0,0
535,Germany,Male,38,8,127475.24,1,0,0,60775.76,1,0
701,France,Male,41,10,0,2,1,1,146257.77,0,0
488,France,Male,43,10,112751.13,1,1,1,28332,0,0
539,France,Female,29,4,0,2,1,1,100919.19,0,0
674,France,Male,45,7,144889.18,1,1,1,102591.9,1,0
538,Spain,Male,40,8,0,2,1,1,25554.4,0,0
829,France,Female,22,7,150126.44,1,1,0,152107.93,1,0
768,France,Male,54,8,69712.74,1,1,1,69381.05,0,0
585,Spain,Female,44,4,0,2,0,1,101728.46,0,0
581,France,Male,31,3,0,2,0,0,89040.61,0,0
682,Germany,Female,35,2,117438.92,2,1,1,16910.98,0,0
653,France,Male,38,8,119315.75,1,1,0,150468.35,0,0
712,France,Female,30,1,89571.59,1,1,1,177613.19,0,0
620,Germany,Female,34,8,102251.57,1,1,0,120672.09,0,0
709,France,Male,42,9,118546.71,1,0,1,77142.85,0,0
832,France,Male,61,2,0,1,0,1,127804.66,1,0
635,Spain,Male,38,0,103257.14,1,0,0,158344.63,0,0
749,Spain,Female,43,1,124209.02,1,1,1,167179.48,0,0
629,Spain,Male,32,3,0,2,1,1,15404.64,0,0
836,Spain,Female,41,7,150302.84,1,1,1,156036.19,0,0
542,Spain,Male,34,8,108653.93,1,0,1,144725.14,0,0
645,France,Female,45,8,85325.93,1,0,0,22558.74,0,0
844,France,Female,29,8,0,2,0,0,147342.03,0,0
747,Germany,Male,37,9,135776.36,3,1,0,85470.45,1,0
645,France,Male,40,6,131411.24,1,1,1,194656.11,0,0
752,Spain,Female,36,3,0,2,1,1,48505.1,0,0
760,Spain,Female,41,6,0,2,0,0,101491.23,0,0
714,Germany,Female,45,9,106431.97,2,1,1,164117.69,0,0
717,France,Male,50,9,90305.76,1,1,1,124626.57,0,0
645,Germany,Male,28,7,117466.03,2,1,1,34490.06,0,0
681,France,Male,32,3,148884.47,2,1,1,90967.37,0,0
681,Germany,Female,44,4,91115.76,2,0,0,24208.84,1,0
679,Germany,Female,37,8,77373.87,2,0,1,174873.09,0,0
528,Spain,Male,23,7,104744.89,1,1,0,170262.97,0,0
710,France,Female,31,3,0,2,1,1,112289.06,0,0
733,Germany,Male,39,5,91538.51,1,1,1,93783,0,0
724,France,Female,32,6,0,2,1,1,150026.79,0,0
726,France,Female,34,0,185734.75,1,1,1,102036.82,0,0
520,France,Male,30,3,143396.54,2,1,1,898.51,0,0
556,France,Male,40,5,125909.85,1,1,1,95124.4,0,0
579,France,Female,45,2,0,2,0,0,11514.39,0,0
674,France,Male,36,2,154525.7,1,0,1,27468.72,0,0
570,France,Female,29,0,0,1,1,0,37092.43,0,0
631,France,Male,51,8,100654.8,1,1,0,171587.9,0,0
623,Spain,Male,44,1,83325.77,1,0,1,80828.78,0,0
665,France,Male,35,8,110934.54,1,1,0,169287.99,0,0
523,Spain,Female,36,8,113680.54,1,0,0,13197.44,0,0
706,Germany,Male,31,1,117020.08,2,1,0,54439.53,0,0
619,France,Female,49,9,145359.99,1,1,0,38186.85,0,0
593,Germany,Female,39,8,151391.68,1,1,0,27274.6,1,0
608,Spain,Male,66,8,123935.35,1,1,1,65758.19,0,0
526,France,Female,36,0,0,2,1,0,97767.63,0,0
684,Spain,Male,40,2,70291.02,1,1,1,115468.84,1,0
604,Germany,Female,42,10,166031.45,1,1,0,98293.14,0,0
636,Germany,Male,36,6,96643.32,1,0,0,182059.28,0,0
669,Spain,Female,33,8,0,2,0,1,128538.05,0,0
624,France,Male,71,7,0,2,1,1,108841.83,0,0
631,France,Male,29,2,0,2,1,1,18581.84,0,0
753,France,Male,48,4,0,2,0,1,146821.42,0,0
588,France,Male,40,5,0,2,0,0,100727.68,0,0
729,Germany,Male,26,4,97268.1,2,1,0,39356.38,0,0
602,France,Female,42,10,0,2,0,0,169921.11,1,0
689,Germany,Female,55,1,76296.81,1,1,0,42364.75,1,0
486,Spain,Male,27,7,0,2,1,0,28823.04,0,0
809,Germany,Female,42,6,64497.94,3,0,1,182436.81,1,0
562,France,Male,38,5,0,1,1,0,115700.2,0,0
763,Spain,Female,32,8,0,2,1,0,16725.53,0,0
669,France,Male,57,5,0,2,1,1,56875.76,0,0
709,France,Male,39,8,0,2,1,0,56214.09,0,0
554,Spain,Female,45,4,0,2,1,1,193412.05,0,0
699,France,Male,37,10,0,2,0,0,83263.04,0,0
732,Spain,Male,54,0,134249.7,1,0,1,13404.4,0,0
625,France,Female,45,3,0,1,1,1,184474.15,1,0
599,France,Male,30,9,105443.68,1,1,1,121124.53,0,0
584,Spain,Female,50,1,0,1,0,1,152567.75,1,0
499,France,Male,35,10,0,2,1,0,10722.54,0,0
526,Spain,Male,38,2,0,2,0,0,58010.98,0,0
625,Germany,Female,35,5,86147.46,2,1,0,163440.8,1,0
537,Spain,Female,38,1,96939.06,1,1,1,102606.92,0,0
696,Spain,Male,47,1,106758.6,1,1,1,80591.18,0,0
679,France,Female,33,9,112528.65,2,1,0,177362.45,0,0
684,France,Male,60,2,116563.58,1,1,0,120257.7,1,0
850,France,Male,32,4,0,1,1,1,180622.02,0,0
495,Spain,Female,42,7,0,2,0,0,130404.53,0,0
537,Spain,Female,38,6,141786.78,1,0,1,147797.54,0,0
850,France,Male,41,3,136416.82,1,0,1,57844.26,0,0
513,France,Male,30,5,0,2,1,0,162523.66,0,0
618,Germany,Female,40,1,133245.52,2,1,1,54495.82,0,0
802,Germany,Female,41,4,90757.64,2,0,1,169183.66,0,0
547,France,Male,43,1,92350.36,1,0,1,80262.91,0,0
613,Germany,Male,69,9,78778.49,1,0,1,8751.59,0,0
592,Germany,Female,34,6,102143.93,2,1,1,102628.98,0,0
546,France,Male,29,5,0,1,1,1,94823.95,0,0
721,Germany,Male,37,4,98459.6,1,0,0,90821.66,0,0
671,Germany,Female,47,7,114603.76,2,1,0,153194.32,1,0
624,Spain,Male,35,2,0,2,1,0,87310.59,0,0
751,Germany,Female,51,7,148074.79,1,1,0,146411.41,1,0
636,Spain,Male,36,1,0,3,1,1,74048.1,1,0
607,Spain,Female,62,8,108004.64,1,1,1,23386.77,1,0
509,Germany,Female,29,0,107712.57,2,1,1,92898.17,0,0
653,Spain,Male,35,9,0,2,1,1,45956.05,0,0
709,Spain,Female,37,8,0,3,1,0,71738.56,0,0
559,France,Male,32,9,145303.52,1,1,0,103560.98,0,0
684,Germany,Male,37,4,138476.41,2,1,1,52367.29,0,0
635,France,Female,27,8,127471.56,1,1,1,152916.05,1,0
709,France,Male,26,6,156551.63,1,0,1,4410.77,0,0
656,Germany,Female,49,9,97092.87,1,1,0,74771.22,1,0
793,France,Male,32,2,0,2,1,0,193817.63,1,0
609,Spain,Male,37,5,129312.79,1,1,1,26793.82,0,0
618,Germany,Female,29,10,100315.1,2,1,1,32526.64,0,0
850,France,Female,35,6,81684.97,1,1,0,824,0,0
669,Spain,Male,51,3,88827.53,1,0,0,85250.77,1,0
594,Germany,Male,40,0,152092.44,2,1,1,83508.93,0,0
616,Spain,Male,71,4,0,2,1,1,173599.38,0,0
676,France,Female,49,1,0,1,1,0,79342.31,1,0
608,Spain,Female,38,9,102406.76,1,0,1,57600.66,0,0
710,France,Male,21,4,109130.96,2,1,1,56191.99,0,0
695,France,Male,29,5,0,2,1,1,6770.44,0,0
530,Germany,Male,33,9,75242.28,1,0,1,101694.67,0,0
509,Spain,Male,29,1,0,2,1,0,69113.14,0,0
517,France,Female,45,4,0,1,0,0,172674.36,1,0
758,Germany,Male,33,0,129142.54,2,1,1,26606.28,0,0
665,France,Male,51,2,0,1,0,0,53353.36,0,0
631,Germany,Female,22,6,139129.92,1,1,1,63747.51,0,0
576,Spain,Male,33,3,0,2,0,1,190112.05,0,0
544,Spain,Male,22,3,66483.32,1,0,1,110317.39,0,0
596,Germany,Male,40,5,62389.03,3,1,0,148623.43,1,0
481,France,Female,34,5,0,2,1,1,125253.46,0,0
498,France,Male,46,1,91857.66,1,1,0,101954.78,1,0
512,Spain,Male,31,6,0,2,1,0,168462.26,0,0
594,France,Female,56,7,0,1,1,0,26215.85,1,0
570,France,Female,30,10,176173.52,1,1,0,97045.32,1,0
721,Spain,Male,38,7,0,1,0,1,53534.8,0,0
453,France,Female,37,4,131834.76,2,1,0,8949.2,0,0
562,France,Male,48,3,92347.96,1,1,1,163116.75,0,0
682,France,Male,40,4,0,2,1,1,140745.91,0,0
748,France,Male,40,3,95297.11,1,0,0,171515.84,0,0
729,France,Female,32,9,0,2,0,0,150803.44,0,0
663,France,Male,39,4,0,1,1,0,76884.05,0,0
735,France,Female,53,8,123845.36,2,0,1,170454.93,1,0
627,Germany,Male,62,3,143426.34,2,1,1,143104.3,0,0
713,France,Male,46,5,0,1,1,1,55701.62,0,0
562,Germany,Male,31,2,112708.2,1,0,1,186370.3,0,0
632,France,Male,43,2,100013.51,1,1,0,24275.32,0,0
479,France,Female,33,2,208165.53,1,0,0,50774.81,1,0
658,Spain,Male,21,7,0,2,0,1,154279.87,0,0
598,France,Female,40,9,0,1,1,0,68462.59,1,0
597,France,Male,19,2,0,2,1,1,91036.74,0,0
512,France,Female,33,6,121685.31,2,1,1,83681.97,0,0
704,France,Male,39,2,111525.02,1,1,0,199484.96,0,0
474,France,Male,26,6,0,2,0,0,152491.22,0,0
604,Germany,Male,36,10,113546.3,1,1,1,134875.37,0,0
683,France,Male,41,6,95696.52,2,1,1,184366.14,0,0
537,France,Male,28,0,88963.31,2,1,1,189839.93,0,0
794,Spain,Male,31,0,144880.34,2,0,1,175643.44,0,0
732,France,Male,55,9,136576.02,1,0,1,3268.17,1,0
495,France,Female,38,2,63093.01,1,1,1,47089.72,0,0
552,Germany,Male,38,10,132271.12,2,1,1,46562.02,0,0
602,France,Female,29,3,88814.4,2,1,1,62487.97,0,0
607,Germany,Male,40,5,90594.55,1,0,1,181598.25,0,0
675,Germany,Female,33,0,141816.25,1,1,0,64815.05,1,0
443,France,Female,54,3,138547.97,1,1,1,70196.23,1,0
727,France,Female,31,2,52192.08,2,0,1,160383.47,0,0
482,France,Male,38,4,124976.19,1,1,0,35848.12,0,0
686,France,Female,34,1,0,2,1,0,87278.48,0,0
588,Germany,Male,35,3,104356.38,1,1,0,94498.82,0,0
605,Spain,Female,48,10,150315.92,1,0,1,133486.36,0,0
583,France,Male,39,1,129299.28,2,1,0,73107.6,0,0
738,Germany,Male,37,7,140950.92,2,1,0,195333.98,0,0
744,Spain,Male,30,1,128065.12,1,1,0,121525.48,0,0
781,France,Male,23,2,107433.48,1,1,0,173843.21,0,0
699,France,Male,34,2,117468.67,1,1,0,185227.42,0,0
639,France,Female,27,2,0,2,0,0,125244.18,0,0
583,France,Female,27,4,0,3,1,0,163113.41,0,0
587,France,Male,42,1,0,1,0,0,123006.91,0,0
694,France,Male,40,9,0,2,1,0,40463.03,0,0
